,Id,LastModified,PublicationDate,DateCreated,IncludeInSitemap,SystemSourceKey,UrlName,ItemDefaultUrl,DoctorStatus,eHealthChatUrl,MetaDescription,MetaTitle,YearsOfExperience,AppointmentURL,OpenGraphDescription,FacilityLocation,FullUrl,SubSpecialtyContent,ProfileURL,SpecialInterest,Recommendation,SpecialtyName,ConditionsTreated,OpenGraphTitle,SortNumber,QualificationAndCertifications,PhoneNo,ProceduresPerformed,HideInEHealth,LanguageSpoken,eHealthConsultUrl,Salutation,DisabledRequestForAppointment,HospitalName,Description,Title,PhoneNo2,ResidencyStatus,Provider,DoctorImage
359,3d7ea82b-94bc-4435-acce-c298deb22f16,2023-06-01T01:12:52Z,2021-04-08T09:47:09Z,2021-04-08T09:47:10Z,True,,dr.-somaskandar-sivasuntharam,/obstetrics-and-gynaecology-og/dr.-somaskandar-sivasuntharam,Resident Consultant,,,Dr. Somaskandar Sivasuntharam | Obstetrics and Gynaecology (O&G) | Gleneagles Hospital Penang,,https://gleneagles.com.my/penang/appointment/obstetrics-and-gynaecology-og/dr.-somaskandar-sivasuntharam,,"130, 1st Floor, Block B",https://gleneagles.com.my/penang/doctors/obstetrics-and-gynaecology-og/dr.-somaskandar-sivasuntharam,,https://gleneagles.com.my/penang/doctors/obstetrics-and-gynaecology-og/dr.-somaskandar-sivasuntharam,,"<p>Dr. Somas was born and brought up in Penang. After completing his secondary education at Cheltenham College in United Kingdom, he was enrolled at Kasturba Medical College, Mangalore, India, where he graduated as a doctor in 1991.</p>
<p>Dr. Somas commenced his training in Obstetrics and Gynaecology in 1995 at Ipoh General Hospital and subsequently obtained his postgraduate qualification from University Malaya in 2002. He returned to Penang General Hospital in 2002 as a Clinical Specialist. Subsequently, he undertook further training in Gynaecologic Endoscopic Surgery at the Indian Institute of Laparoscopic Surgery Research &amp; Training Centre, Coimbatore, India, as well as in In-Vitro Fertilisation (IVF) at Bangalore Assisted Conception Centre and at National University Hospital, Singapore.</p>
<p>In 2007, Dr. Somas joined Penang Medical College as a Senior Lecturer in Obstetrics and Gynaecology and was responsible for teaching 4<sup>th</sup>&nbsp;year medical students. He had conducted research projects with the college&rsquo;s twinning colleges &ndash; Royal College of Surgeons in Ireland and University College Dublin, as well as National Maternity Hospital, Dublin. He had presented the research at international conferences as well as published in local and international journals. He is currently an Honorary Senior Lecturer and Examiner at Penang Medical College.</p>",##Obstetrics and Gynaecology (O&G)##,"<p>Obstetric &amp; Pregnancy-related Services:</p>
<ul>
    <li>Pre-conception counselling / pre-pregnancy counselling</li>
    <li>Early pregnancy care</li>
    <li>Routine antenatal / pregnancy care</li>
    <li>Anomaly obstetrics ultrasound</li>
    <li>Prenatal diagnosis</li>
    <li>Managing hypertension, diabetes etc. during pregnancy</li>
    <li>Multiple pregnancies or breech pregnancy</li>
    <li>Managing high risk as well as low risk pregnancies</li>
</ul>
<p>Gynaecology Services:</p>
<ul>
    <li>Sexual dysfunction</li>
    <li>Female &amp; male infertility</li>
    <li>Gynaecological cancer screening &amp; prevention</li>
    <li>Uterine fibroids</li>
    <li>Endometriosis / ovarian cysts</li>
    <li>Contraception</li>
    <li>Abnormal vaginal bleeding</li>
    <li>Polycystic ovary syndrome (PCOS)</li>
    <li>Pelvic organ prolapse / uterine prolapse</li>
    <li>Urinary incontinence / leakage / overactive bladder</li>
    <li>Recurrent miscarriage</li>
    <li>Reproductive medicine disorders</li>
</ul>",Dr. Somaskandar Sivasuntharam | Obstetrics and Gynaecology (O&G) | Gleneagles Hospital Penang,999,"<p>MBBS(Mang), Dip Rep Med(Mal), M Med(O&amp;G)(Mal), MR Med(Aust), AM (with special interest in Reproductive Medicine)</p>",+604-222 9172,"<p>Obstetric &amp; Pregnancy-related Services:</p>
<ul>
    <li>Vaginal deliveries / instrumental deliveries</li>
    <li>Caesarean section</li>
    <li>3D / 4D ultrasound</li>
</ul>
<p>Gynaecology Services:</p>
<ul>
    <li>Gynaecological surgery &ndash; hysterectomy / myomectomy / ovarian cystectomy / vaginal repair</li>
    <li>Laparoscopy / hysteroscopy surgery &ndash; Minimal Invasive Surgery</li>
    <li>Menopause cancer screening / pap smear / pelvic ultrasound / breast examination / mammogram</li>
</ul>",False,"English, Bahasa Melayu, Bahasa Indonesia, Hokkien, Tamil",https://gleneaglespenang.ehealth.com.my/#selectDateTime/2586,Dr.,False,Gleneagles Hospital Penang,,Somaskandar Sivasuntharam,,1,GleneaglesDynamicModuleProvider,"[{'Title': 'Dr. Somaskandar Sivasuntharam', 'Url': 'https://gleneagles.com.my/images/default-source/f_doctors/dr.-somaskandar-sivasuntharam0a2c6fec-f5c2-4e81-9c79-e072a6c4b7fb.jpg?sfvrsn=4d3ba7e3_8'}]"
360,d4f4fac2-a854-4c33-85f0-79f5521dceb9,2023-06-01T01:14:32Z,2021-04-08T09:44:17Z,2021-04-08T09:44:18Z,True,,mr.-soon-lean-ee,/general-surgery/mr.-soon-lean-ee,Resident Consultant,,,Mr. Soon Lean Ee | General Surgery | Gleneagles Hospital Penang,,https://gleneagles.com.my/penang/appointment/general-surgery/mr.-soon-lean-ee,,"123, 1st Floor, Block B",https://gleneagles.com.my/penang/doctors/general-surgery/mr.-soon-lean-ee,,https://gleneagles.com.my/penang/doctors/general-surgery/mr.-soon-lean-ee,,"<p>Mr. Soon did his medical education at University of Singapore, graduating with MBBS in 1974. He pursued his postgraduate training in General Surgery in Singapore and obtained his Fellowship in General Surgery (FRACS) in 1979. He worked for three years as a Consultant General Surgeon at various hospitals in Singapore and subsequently returned to Malaysia to join the government medical service. In 1990, he joined Gleneagles Penang as a Consultant General Surgeon.</p><p>Mr. Soon is married with two children. He enjoys reading, gardening and travelling.</p>",##General Surgery##,,Mr. Soon Lean Ee | General Surgery | Gleneagles Hospital Penang,999,"<p>BCK, MBBS(S'pore), FRACS, FICS, AM</p>",+604-222 9131,,False,"English, Bahasa Melayu",,Mr.,False,Gleneagles Hospital Penang,,Soon Lean Ee,,1,GleneaglesDynamicModuleProvider,"[{'Title': 'Mr. Soon Lean Ee', 'Url': 'https://gleneagles.com.my/images/default-source/f_doctors/mr.-soon-lean-ee9d0eb1a7-5831-42f5-968d-dafac2065c58.jpg?sfvrsn=3b4e0335_6'}]"
361,7ce41261-57c5-4c11-9dab-8e241802092d,2023-05-16T05:56:25Z,2021-04-08T09:45:04Z,2021-04-08T09:45:05Z,True,,dr-soraya-kunanayagam,/geriatric/dr-soraya-kunanayagam,Resident Consultant,,,Dr. Soraya Kunanayagam | Geriatric | Gleneagles Hospital Kuala Lumpur,,https://gleneagles.com.my/kuala-lumpur/appointment/geriatric/dr-soraya-kunanayagam,,"Specialist Clinics, 6th Floor, Block B",https://gleneagles.com.my/kuala-lumpur/doctors/geriatric/dr-soraya-kunanayagam,,https://gleneagles.com.my/kuala-lumpur/doctors/geriatric/dr-soraya-kunanayagam,,,##Geriatric##,Denentia Diagnosis / Treatment,Dr. Soraya Kunanayagam | Geriatric | Gleneagles Hospital Kuala Lumpur,999,"MB BCh LRCP & SI BaO (National University of Ireland), MRCP (UK), Diploma in Medicine for the Elderly (DME)",03-4141 3251 / 3252 / 3253,,False,,https://gleneagleskl.ehealth.com.my/#selectDateTime/4492,Dr.,False,Gleneagles Hospital Kuala Lumpur,,Soraya Kunanayagam,,1,GleneaglesDynamicModuleProvider,"[{'Title': 'Dr. Soraya Kunanayagam', 'Url': 'https://gleneagles.com.my/images/default-source/f_doctors/dr.-soraya-kunanayagama74b5607-8cf3-471b-9361-93e5cd14d5ad.png?sfvrsn=2727af75_6'}]"
362,cc88ca03-cb3e-45d0-b47c-6429bce0a9b1,2023-06-01T01:17:53Z,2021-04-08T09:41:05Z,2021-04-08T09:41:06Z,True,,dr.-sreetharan-sivapatha-sundaram,/ear-nose-and-throat-surgery-ent/dr.-sreetharan-sivapatha-sundaram,Resident Consultant,,,"Dr. Sreetharan Sivapatha Sundaram | Ear, Nose and Throat Surgery (ENT) | Gleneagles Hospital Kota Kinabalu",,https://gleneagles.com.my/kota-kinabalu/appointment/ear-nose-and-throat-surgery-ent/dr.-sreetharan-sivapatha-sundaram,,,https://gleneagles.com.my/kota-kinabalu/doctors/ear-nose-and-throat-surgery-ent/dr.-sreetharan-sivapatha-sundaram,,https://gleneagles.com.my/kota-kinabalu/doctors/ear-nose-and-throat-surgery-ent/dr.-sreetharan-sivapatha-sundaram,,"<p>Dr Sreetharan obtained his medical degree from University Malaya in 1996. He qualified as an ENT surgeon from University Kebangsaan Malaysia in 2004. He was awarded the Marhakim award for the best student in the final examination. He obtained a Postgraduate Diploma in Aesthetic Surgery from University of London in 2009. He obtained a Masters in Sleep Medicine from the University of Oxford in 2018.</p>
<p>He has practised in many Hospitals including Putra Specialist Centre, Hospital Pantai Batu Pahat and was a past head of the ENT Department in Hospital Queen Elizabeth, Kota Kinabalu. He has published numerous articles in local and international journals. He is also a reviewer for a few international journals.</p>","##Ear, Nose and Throat Surgery (ENT)##;##Head & Neck Surgery##","<ul>
    <li>Tumors of the Face, Nose, Ear, Mouth, Throat and Neck</li>
    <li>Sinusitis and nasal allergy</li>
    <li>Snoring and Sleep disorders</li>
    <li>Fractures of the facial bones</li>
    <li>Dizziness and balance disorders</li>
    <li>Hearing loss</li>
    <li>Pediatric disorders involving the ear,nose,mouth and throat</li>
    <li>Cosmetic procedures of the face</li>
</ul>","Dr. Sreetharan Sivapatha Sundaram | Ear, Nose and Throat Surgery (ENT) | Gleneagles Hospital Kota Kinabalu",999,"<p>MBBS(UM) MS(UKM) Postgraduate Diploma in Aesthetic Surgery (University of London), MSc Sleep Medicine</p>",,<p>Surgical removal of tumors of the head and neck. Surgery for sinus disorders and rhinoplasty. Surgery for sleep disoders. Surgery for perforated ear drums and ear infection. Surgery for swallowing and voice disorders</p>,False,"English, Malay",,Dr.,False,Gleneagles Hospital Kota Kinabalu,,Sreetharan Sivapatha Sundaram,,1,GleneaglesDynamicModuleProvider,"[{'Title': 'Dr. Sreetharan Sivapatha Sundaram', 'Url': 'https://gleneagles.com.my/images/default-source/f_doctors/dr.-sreetharan-sivapatha-sundaramb070bb74-09e1-40cd-b31b-4cfe1f60bfa1.jpg?sfvrsn=783a2978_6'}]"
363,405d8a91-baf4-468d-8b3c-803b78ac94b5,2023-05-16T06:06:42Z,2021-04-08T09:44:27Z,2021-04-08T09:44:28Z,True,,suana-mohamad-kushairi,/anaesthesiology/suana-mohamad-kushairi,Resident Consultant,,Dr.,Dr. Suana Mohamad Kushairi | Anaesthesiology | Gleneagles Hospital Kuala Lumpur,,https://gleneagles.com.my/kuala-lumpur/appointment/anaesthesiology/suana-mohamad-kushairi,Dr.,"OT Department, 1st Floor, Block A",https://gleneagles.com.my/kuala-lumpur/doctors/anaesthesiology/suana-mohamad-kushairi,,https://gleneagles.com.my/kuala-lumpur/doctors/anaesthesiology/suana-mohamad-kushairi,,,##Anaesthesiology##,<p>Cardiothoracic Anaesthesia</p>,Dr. Suana Mohamad Kushairi | Anaesthesiology | Gleneagles Hospital Kuala Lumpur,999,"<p>MD (UNIMAS), M.Med (Anaes) (UM), FCAP (MAL)&nbsp;</p>",03-4141 3000 / 3163 / 3164,,False,"English, Malay",,Dr.,False,Gleneagles Hospital Kuala Lumpur,,Suana Mohamad Kushairi,,1,GleneaglesDynamicModuleProvider,"[{'Title': 'Female No Image', 'Url': 'https://gleneagles.com.my/images/default-source/f_doctors/dr.-suana-mohamad-kushairi-(sil)0b10513e-f81b-4674-b6e3-0092b3949cda.png?sfvrsn=7eaa40de_7'}]"
364,26cf5b67-e42f-48f2-802d-cb6420d72ac6,2023-05-16T06:02:05Z,2021-04-08T09:47:27Z,2021-04-08T09:47:28Z,True,,dr.-suhaeb-abdulrazzaq-mahmod,/orthopaedic-trauma-surgery/dr.-suhaeb-abdulrazzaq-mahmod,Resident Consultant,,,Dr. Suhaeb Abdulrazzaq Mahmod | Orthopaedic & Trauma Surgery | Gleneagles Hospital Medini Johor,,https://gleneagles.com.my/medini-johor/appointment/orthopaedic-trauma-surgery/dr.-suhaeb-abdulrazzaq-mahmod,,"701, Level 7, Specialist Clinics Complex",https://gleneagles.com.my/medini-johor/doctors/orthopaedic-trauma-surgery/dr.-suhaeb-abdulrazzaq-mahmod,,https://gleneagles.com.my/medini-johor/doctors/orthopaedic-trauma-surgery/dr.-suhaeb-abdulrazzaq-mahmod,,"<style type=""text/css"">
    &lt;!--td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}--&gt;
</style>
Dr Suhaeb Abdulrazzaq Mahmod started his journey in medical by gaining a Bachelor of Medicine and Bachelor of Surgery (MBChB) from Baghdad University in 2000. Since after he started his internship and completed in 2003. Then, he commenced his career in orthopaedic surgery by joining as medical officer in  Al-karama hospital Baghdad. Then he was selected to be one of the international-candidate masters&rsquo; students in department of Orthopaedic Surgery, university of Malaya June 2007. He completed his master program as the second top student and directly after he joined Tissue Engineering Group at Department of Orthopaedic, he helped to publish few researches during this period. He also enrolled in hand and microsurgery clinical fellowship and trauma fellowship for seven months each during the same period.<br />
<br />
Following this, Dr Suhaeb joined University of Malaya Medical Centre in October 2012 as a clinical specialist leading the yellow orthopaedic trauma team and starting his subspecialty training in advance orthopaedic trauma managing all orthopaedic-trauma conditions ranging from primary to tertiary referral.<br />
<br />
In October 2014, he joined University of Malaya as a medical lecture for three years during which he guided master students orthopaedic-trauma training and was the representative for conjoint board of orthopaedic committee since November 2015. His passion for clinical works continued and his skill emerged to be one of the main orthopaedic-trauma surgeon at University Malaya Medical Centre and Specialist Centre managing more than 2000 patients a year as UMMC considered one of the major tertiary referral centre. With all his busy schedules, he was able to publish few papers during his last three years.<br />
<br />
DR Suhaeb have a special interest in complex trauma condition including road traffic accident and fall from height. Also, he had work with hand and micro-constructive surgery team managing all hand trauma and he was in charge of arterio-venous fistula creation for patient with end-stage renal failure helping them to get easier access for haemodialysis. His interest and passion directed him to start a new era of Minimally Invasive Surgery (MIS) especially for elderly patients.",##Orthopaedic & Trauma Surgery##,Orthopaedic Conditions,Dr. Suhaeb Abdulrazzaq Mahmod | Orthopaedic & Trauma Surgery | Gleneagles Hospital Medini Johor,999,"M.B.Ch. B. (Baghdad), MS(Orth) (UM), Advanced Orthopaedic Trauma consultant. UMMC&nbsp;&nbsp;",075601000 ext 3027,"<style type=""text/css"">
    &lt;!--td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}--&gt;
</style>
Core Procedures<br />
<br />
&bull;	Close reduction of fractures and dislocations<br />
&bull;	Application of skin and skeletal traction &ndash; Steinman pin insertion; cervical tongs and skull traction; halo cervical application; application of POP and other casts.<br />
&bull;	Open reduction and internal fixation of fractures of long bones / fractures involving joints<br />
&bull;	External fixation or fractures of long bones<br />
&bull;	Wound debridement and fixation of open fractures<br />
&bull;	Fasciotomy; amputation of mangled limbs; soft tissue reconstruction<br />
&bull;	Basic hand and foot trauma surgery<br />
&bull;	Pelvic fracture stabilization and fixation &ndash; external and internal fixation; clamp stabilization<br />
&bull;	Skin harvesting and grafting; bone harvesting and grafting<br />
&bull;	Simple local flap surgery to cover defects<br />
&bull;	Basic nerve and vascular trauma surgery<br />
<br />
<br />
General Orthopaedics<br />
&bull;	Biopsies <br />
&bull;	Incision and drainage of abscess / sequestrectomy of osteomyelitic bones <br />
&bull;		Soft tissue release / reconstruction in congenital deformities<br />
&bull;	Arthrodesis of joints<br />
&bull;	Amputation<br />
&bull;	Soft tissue procedures and reconstruction; nerve decompression; tendon surgery<br />
&bull;	Joint surgery &ndash; Arthrotomy, diagnostic &amp; therapeutic arthroscopy; joint aspiration; core decompression for osteonecrosis <br />
&bull;	Basic osteotomy procedures, pinning for SUFE<br />
&bull;	Basic bone lengthening &amp; shortening procedures<br />
&bull;	Primary Arthroplasty<br />
&bull;	Arthroscopy Surgery &ndash; menisectomy, removal of loose bodies, debridement of knee, open ACL repair, menisci repair, diagnostic shoulder arthroscopy.<br />",False,English,https://gleneaglesjohor.ehealth.com.my/#selectDateTime/4131,Dr.,False,Gleneagles Hospital Medini Johor,,Suhaeb Abdulrazzaq Mahmod,,1,GleneaglesDynamicModuleProvider,"[{'Title': 'Dr. Suhaeb Abdulrazzaq Mahmod', 'Url': 'https://gleneagles.com.my/images/default-source/f_doctors/dr.-suhaeb-abdulrazzaq-mahmodf2e13606-f50d-4c8f-a788-d591925b116b.jpg?sfvrsn=bedcf93f_6'}]"
365,78307e85-d927-4438-b958-f89f9b037bdd,2023-06-01T01:22:26Z,2021-04-08T09:46:31Z,2021-04-08T09:46:33Z,True,,datin-dr-suhaiza-salleh,/obstetrics-and-gynaecology-og/datin-dr-suhaiza-salleh,Resident Consultant,,,Datin Dr. Suhaiza Salleh | Obstetrics and Gynaecology (O&G) | Gleneagles Hospital Kuala Lumpur,,https://gleneagles.com.my/kuala-lumpur/appointment/obstetrics-and-gynaecology-og/datin-dr-suhaiza-salleh,,"Suite 713, 7th Floor, Medical Consultation Suites Block",https://gleneagles.com.my/kuala-lumpur/doctors/obstetrics-and-gynaecology-og/datin-dr-suhaiza-salleh,,https://gleneagles.com.my/kuala-lumpur/doctors/obstetrics-and-gynaecology-og/datin-dr-suhaiza-salleh,,,##Obstetrics and Gynaecology (O&G)##,"Gynaecology, Pregnancy and Advanced Labour Care",Datin Dr. Suhaiza Salleh | Obstetrics and Gynaecology (O&G) | Gleneagles Hospital Kuala Lumpur,999,"BSc (Med) University of St. Andrew, </br> MBChB (Hons) University of Manchester, </br> MRCOG, UK </br> DFFP, UK </br> Certified Colposcopist, UK </br> CCT, UK",013-330 2713/03-4141 3309 (DL),,False,,,Datin Dr.,False,Gleneagles Hospital Kuala Lumpur,,Suhaiza Salleh,,1,GleneaglesDynamicModuleProvider,"[{'Title': 'Female No Image', 'Url': 'https://gleneagles.com.my/images/default-source/f_doctors/datin-dr.-suhaiza-salleh-(sil)381c5af1-0166-4a77-9a51-8456f02cd86b.png?sfvrsn=d543d468_15'}]"
366,9969db33-1656-49b6-9b52-43f4b4e98575,2023-05-16T06:03:31Z,2021-04-08T09:42:06Z,2021-04-08T09:42:07Z,True,,dr-suraya-baharudin,/breast-surgery/dr-suraya-baharudin,Resident Consultant,,,Dr. Suraya Baharudin | Breast Surgery | Gleneagles Hospital Kuala Lumpur,,https://gleneagles.com.my/kuala-lumpur/appointment/breast-surgery/dr-suraya-baharudin,,"Breast Care Centre, 1st Floor, Block B",https://gleneagles.com.my/kuala-lumpur/doctors/breast-surgery/dr-suraya-baharudin,,https://gleneagles.com.my/kuala-lumpur/doctors/breast-surgery/dr-suraya-baharudin,Breast Oncoplastic &amp; Reconstruction Surgery,"<p>Dr Suraya obtained her MBBS in 1999 from SIND Medical College, University of Karachi,Pakistan and her Master of Surgery, MS in 2009 from Universiti Kebangsaan Malaysia. </p><p>&nbsp;</p><p>Dr Suraya has served with the Ministry of Health Malaysia for the past 20 years. During that time,she also completed her Fellowship in Breast &amp; Endocrine Surgery in 2014.</p><p>&nbsp;</p><p>Dr. Suraya has specialty interest in Breast Oncoplastic &amp; Reconstruction Surgery. She also has medical journal publications in her field ofexpertise.</p><br />",##Breast Surgery##;##Endocrine Surgery##,<p>1. General surgical diseases</p><p>2. Benign breast&nbsp; diseases and Breast Malignancy</p><p>3. Thyroid diseases (Surgical)</p><p>4. Parathyroid Diseases (Surgical)</p><p>5. Adrenal Diseases (Surgical)</p>,Dr. Suraya Baharudin | Breast Surgery | Gleneagles Hospital Kuala Lumpur,999,<p>MBBS (Pakistan) Masters in Surgery (UKM)</p><p>Fellowship in Breast &amp; Endocrine Surgery (MOH)</p><p></p>,03-4141 3664 / 3665,"<p>1. General Surgery</p><p>2. General Breast Surgery - Mastectomies, Hook wire Wide local, Wide Local, Microdochectomy</p><p>Axillary Clearance</p><p>3. Oncoplastic Breast Surgery - includes Nipple sparing&nbsp; mastectomies, Sentinel Lymph Node Biopsy</p><p>4. Reconstructive Breast Surgery - Immediate &amp; Delayed, one stage &amp; 2 stage, Implant &amp; Autologous, lipofilling &amp; lipomodelling</p><p>5. Nipple Recontsruction</p><p>6. Thyroidectomies&nbsp; - includes intraoperative nerve monitoring</p><p>7. Modified Radical Neck Dissection</p><p>8. Parathyroidectomies</p><p>9. Adrenalectomies</p><ul></ul>",False,"Malay, English",,Dr.,False,Gleneagles Hospital Kuala Lumpur,,Suraya Baharudin,,1,GleneaglesDynamicModuleProvider,"[{'Title': 'Dr. Suraya Baharudin', 'Url': 'https://gleneagles.com.my/images/default-source/f_doctors/dr.-suraya-baharudin1034996a-8e04-44e9-b0bc-26ed4a28fd5f.jpg?sfvrsn=6bc82343_6'}]"
367,c6f16dc2-d6b6-4b58-af0f-3d8e53f53d68,2023-05-16T06:01:50Z,2021-04-08T09:40:48Z,2021-04-08T09:40:49Z,True,,dr.-suresh-kumarasamy,/obstetrics-and-gynaecology-og/dr.-suresh-kumarasamy,Resident Consultant,,,Dr. Suresh Kumarasamy | Obstetrics and Gynaecology (O&G) | Gleneagles Hospital Penang,,https://gleneagles.com.my/penang/appointment/obstetrics-and-gynaecology-og/dr.-suresh-kumarasamy,,"207, 2nd Floor, Block A",https://gleneagles.com.my/penang/doctors/obstetrics-and-gynaecology-og/dr.-suresh-kumarasamy,,https://gleneagles.com.my/penang/doctors/obstetrics-and-gynaecology-og/dr.-suresh-kumarasamy,,"<p>Dr. Suresh Kumarasamy obtained his postgraduate qualifications in Obstetrics &amp; Gynaecology from both University of Malaya and Royal College of Obstetricians &amp; Gynaecologists. He obtained further sub-specialty training at the Northern Regional Gynaecological Oncology Centre, United Kingdom under gynaecological cancer surgeon J. M. Monaghan, as well as at the Department of Cancer Medicine at University of Sydney, Australia. He then went on to train in Infertility and Assisted Conception (including IVF) at St. James&rsquo;s University Hospital, Leeds, one of the most successful IVF units in the U.K. </p>
<p>Following his return from the United Kingdom in 1996, Dr. Suresh established a subspecialty referral service for gynaecological surgery receiving and treating patients both with cancer as well as non-cancerous gynaecological conditions, locally and from abroad. He worked with the National Health Service, United Kingdom and the Ministry of Health, Malaysia for over 18 years before commencing private practice at Gleneagles Penang in 2002.</p>
<p>Dr. Suresh has given over a hundred lectures at national and international meetings on his areas of expertise. He has trained gynaecologists locally and abroad in specialised procedures. He also teaches at Penang Medical College and has been an examiner in obstetrics &amp; gynaecology for the National University of Ireland for several years. Dr. Suresh was Chairman of the Malaysian Medical Association, Penang Branch and has been a member of the editorial board of the Medical Journal of Malaysia. He has been Chairman of the Gynaecological Oncology Sub-committee of the Obstetrical &amp; Gynaecological Society of Malaysia for many years.</p>",##Obstetrics and Gynaecology (O&G)##;##Gynaecological Oncology##,"<p>Cervical Cancer</p>
<p>Ovarian Cancer</p>
<p>Uterine Cancer</p>
<p>Vulval Cancer</p>",Dr. Suresh Kumarasamy | Obstetrics and Gynaecology (O&G) | Gleneagles Hospital Penang,999,"<p>MBBS(Mysore), MObGyn(Mal), FRCOG(Lond), FRCP(Ire), AM</p>",+604-222 9102,"<p>Loop electrosurgical excision procedure (LEEP)</p>
<p>Cone biopsy</p>
<p>Radical hysterectomy</p>
<p>Pelvic lymph node dissection</p>
<p>Lymphadenectomy</p>
<p>Radical vulvectomy</p>
<p>Groin node dissection</p>
<p>Optimal surgical cytoreduction</p>",False,"English, Bahasa Melayu, Bahasa Indonesia, Tamil",https://gleneaglespenang.ehealth.com.my/#selectDateTime/2597,Dr.,False,Gleneagles Hospital Penang,,Suresh Kumarasamy,,1,GleneaglesDynamicModuleProvider,"[{'Title': 'Dr. Suresh Kumarasamy', 'Url': 'https://gleneagles.com.my/images/default-source/f_doctors/dr.-suresh-kumarasamyc2b21070-81f3-486d-8fc5-f89e791a444d.jpg?sfvrsn=294770e_6'}]"
368,c148d043-50b7-41a4-9743-96383e0a28e7,2023-05-16T05:56:45Z,2021-04-08T09:45:26Z,2021-04-08T09:45:27Z,True,,dato-'-dr-suseela-nair,/general-surgery/dato-'-dr-suseela-nair,Resident Consultant,,,Dato' Dr. Suseela Nair | General Surgery | Gleneagles Hospital Kuala Lumpur,,https://gleneagles.com.my/kuala-lumpur/appointment/general-surgery/dato-'-dr-suseela-nair,,"Suite 207, 2nd Floor, Medical Consultation Suites Block",https://gleneagles.com.my/kuala-lumpur/doctors/general-surgery/dato-'-dr-suseela-nair,,https://gleneagles.com.my/kuala-lumpur/doctors/general-surgery/dato-'-dr-suseela-nair,,,##General Surgery##;##Breast Surgery##,Breast Cancer Management,Dato' Dr. Suseela Nair | General Surgery | Gleneagles Hospital Kuala Lumpur,999,"DPMP, DSPN, JSM, DJN, PIS, PJK, MBBS, FRCS (Eng), FRCS (Edin)",03-4141 3290 / 4253 2795,,False,,,Dato' Dr.,True,Gleneagles Hospital Kuala Lumpur,,Suseela Nair,,1,GleneaglesDynamicModuleProvider,"[{'Title': 'Female No Image', 'Url': 'https://gleneagles.com.my/images/default-source/f_doctors/dato-dr.-suseela-nair-(sil)a489e127-bdac-44d8-8db5-29391e656b1f.png?sfvrsn=8cbaa9c0_7'}]"
